temperature,ordered_probability,amorphous_probability
0.905,0.987735,0.012265
0.905,0.99998,2e-05
0.905,0.983868,0.016132
0.905,0.99998,2e-05
0.905,0.999981,1.9e-05
0.905,0.999902,9.8e-05
0.905,0.999639,0.000361
0.905,0.99971,0.00029
0.905,0.999857,0.000143
0.905,0.999981,1.9e-05
0.905,0.996801,0.003199
0.905,0.970331,0.029669
0.905,0.998856,0.001144
0.905,0.999852,0.000148
0.905,0.999819,0.000181
0.905,0.995265,0.004735
0.905,0.99996,4e-05
0.905,0.991867,0.008133
0.905,0.996208,0.003792
0.905,0.996961,0.003039
0.905,0.99997,3e-05
0.905,0.999718,0.000282
0.905,0.999961,3.9e-05
0.905,0.843752,0.156248
0.905,0.99937,0.00063
0.905,0.999988,1.2e-05
0.905,0.949048,0.050952
0.905,0.999738,0.000262
0.905,0.999362,0.000638
0.905,0.997719,0.002281
0.905,0.992446,0.007554
0.905,0.999984,1.6e-05
0.905,0.968884,0.031116
0.905,0.999988,1.2e-05
0.905,0.931959,0.068041
0.905,0.99999,1e-05
0.905,0.99998,2e-05
0.905,0.999884,0.000116
0.905,0.99999,1e-05
0.905,0.994995,0.005005
0.905,0.994298,0.005702
0.905,0.994313,0.005687
0.905,0.999926,7.4e-05
0.905,0.994053,0.005947
0.905,0.999988,1.2e-05
0.905,0.999617,0.000383
0.905,0.999983,1.7e-05
0.905,0.982216,0.017784
0.905,0.980508,0.019492
0.905,0.999923,7.7e-05
0.905,0.999957,4.3e-05
0.905,0.999988,1.2e-05
0.911,0.999695,0.000305
0.911,0.999804,0.000197
0.911,0.796634,0.203366
0.911,0.998437,0.001563
0.911,0.99651,0.00349
0.911,0.999981,1.9e-05
0.911,0.997581,0.002419
0.911,0.999136,0.000864
0.911,0.999989,1.1e-05
0.911,0.999424,0.000576
0.911,0.992331,0.007669
0.911,0.999779,0.000221
0.911,0.964124,0.035876
0.911,0.999897,0.000103
0.911,0.982921,0.017079
0.911,0.999608,0.000392
0.911,0.79413,0.205871
0.911,0.968688,0.031312
0.911,0.999481,0.000519
0.911,0.999926,7.4e-05
0.911,0.476335,0.523665
0.911,0.99999,1e-05
0.911,0.996985,0.003015
0.911,0.999989,1.1e-05
0.911,0.999936,6.4e-05
0.911,0.990276,0.009725
0.911,0.999957,4.3e-05
0.911,0.996566,0.003434
0.911,0.999604,0.000396
0.911,0.99981,0.00019
0.911,0.99993,7e-05
0.911,0.990912,0.009088
0.911,0.999638,0.000362
0.911,0.988665,0.011335
0.911,0.970006,0.029994
0.911,0.999964,3.6e-05
0.911,0.999983,1.7e-05
0.911,0.999944,5.6e-05
0.911,0.999949,5.1e-05
0.911,0.994871,0.005129
0.911,0.999926,7.4e-05
0.911,0.99991,9e-05
0.911,0.999987,1.3e-05
0.911,0.999988,1.2e-05
0.911,0.984095,0.015905
0.911,0.999989,1.1e-05
0.911,0.933595,0.066405
0.911,0.999986,1.4e-05
0.911,0.999978,2.2e-05
0.911,0.996507,0.003493
0.911,0.999959,4.1e-05
0.911,0.999422,0.000579
0.911,0.999946,5.4e-05
0.911,0.996809,0.003191
0.911,0.999943,5.7e-05
0.911,0.999836,0.000164
0.911,0.999516,0.000484
0.911,0.999905,9.5e-05
0.911,0.999948,5.2e-05
0.911,0.99904,0.00096
0.911,0.992245,0.007755
0.911,0.999626,0.000374
0.911,0.999979,2.1e-05
0.911,0.957193,0.042807
0.911,0.999886,0.000113
0.911,0.999989,1.1e-05
0.911,0.999988,1.2e-05
0.911,0.999986,1.4e-05
0.911,0.999062,0.000938
0.911,0.999267,0.000733
0.911,0.997486,0.002514
0.911,0.991535,0.008465
0.911,0.999949,5.1e-05
0.911,0.999857,0.000143
0.911,0.998658,0.001342
0.911,0.97298,0.02702
0.911,0.994475,0.005525
0.911,0.999045,0.000955
0.911,0.990474,0.009526
0.911,0.999934,6.6e-05
0.911,0.992379,0.007621
0.911,0.999983,1.7e-05
0.911,0.99998,2e-05
0.911,0.999985,1.5e-05
0.911,0.99998,2e-05
0.911,0.999718,0.000282
0.911,0.999335,0.000665
0.911,0.99999,1e-05
0.911,0.996107,0.003893
0.911,0.999989,1.1e-05
0.911,0.999856,0.000144
0.911,0.999894,0.000106
0.911,0.999957,4.3e-05
0.911,0.984922,0.015077
0.911,0.999986,1.4e-05
0.911,0.991213,0.008787
0.911,0.999786,0.000214
0.911,0.999957,4.3e-05
0.911,0.337569,0.662431
0.911,0.99999,1e-05
0.917,0.999981,1.9e-05
0.917,0.999171,0.000829
0.917,0.999982,1.8e-05
0.917,0.999422,0.000578
0.917,0.999987,1.3e-05
0.917,0.999858,0.000142
0.917,0.999963,3.7e-05
0.917,0.999966,3.4e-05
0.917,0.999802,0.000198
0.917,0.994523,0.005477
0.917,0.999587,0.000413
0.917,0.480802,0.519198
0.917,0.999923,7.7e-05
0.917,0.998926,0.001074
0.917,0.99997,3e-05
0.917,0.999336,0.000664
0.917,0.999767,0.000233
0.917,0.991016,0.008983
0.917,0.999862,0.000138
0.917,0.385079,0.614921
0.917,0.999972,2.8e-05
0.917,0.99994,6e-05
0.917,0.957679,0.042321
0.917,0.996077,0.003923
0.917,0.999694,0.000306
0.917,0.999974,2.6e-05
0.917,0.999361,0.000639
0.917,0.999979,2.1e-05
0.917,0.999977,2.3e-05
0.917,0.993596,0.006404
0.917,0.99865,0.00135
0.917,0.999966,3.4e-05
0.917,0.999132,0.000868
0.917,0.999922,7.8e-05
0.917,0.999466,0.000534
0.917,0.999172,0.000828
0.917,0.978239,0.021761
0.917,0.920842,0.079158
0.917,0.999748,0.000252
0.917,0.996836,0.003164
0.917,0.999824,0.000176
0.917,0.999989,1.1e-05
0.917,0.980901,0.019099
0.917,0.999944,5.6e-05
0.917,0.973986,0.026014
0.917,0.882439,0.117561
0.917,0.99999,1e-05
0.917,0.967545,0.032455
0.917,0.999792,0.000208
0.917,0.997782,0.002218
0.917,0.999448,0.000552
0.917,0.999989,1.1e-05
0.917,0.972624,0.027376
0.917,0.999989,1.1e-05
0.917,0.99999,1e-05
0.917,0.999959,4.1e-05
0.917,0.999825,0.000175
0.917,0.999983,1.7e-05
0.917,0.999986,1.4e-05
0.917,0.999864,0.000136
0.917,0.935063,0.064937
0.917,0.999966,3.4e-05
0.917,0.998743,0.001257
0.917,0.995931,0.004069
0.917,0.999401,0.000599
0.917,0.983148,0.016852
0.917,0.999351,0.000649
0.917,0.999962,3.8e-05
0.917,0.999837,0.000163
0.917,0.993471,0.006529
0.917,0.998138,0.001862
0.917,0.997675,0.002325
0.917,0.999912,8.8e-05
0.917,0.99999,1e-05
0.917,0.994635,0.005365
0.917,0.975202,0.024798
0.917,0.99999,1e-05
0.917,0.995081,0.004919
0.917,0.995855,0.004145
0.917,0.968908,0.031092
0.917,0.999194,0.000806
0.917,0.999904,9.6e-05
0.917,0.99998,2e-05
0.917,0.999981,1.9e-05
0.917,0.999984,1.6e-05
0.917,0.984038,0.015962
0.917,0.963968,0.036032
0.917,0.999153,0.000847
0.917,0.999861,0.000139
0.917,0.999683,0.000317
0.917,0.999778,0.000222
0.917,0.999981,1.9e-05
0.917,0.999932,6.8e-05
0.917,0.999116,0.000884
0.917,0.999975,2.5e-05
0.917,0.999378,0.000622
0.917,0.999902,9.8e-05
0.917,0.999988,1.2e-05
0.917,0.999985,1.5e-05
0.917,0.999214,0.000786
0.923,0.999987,1.3e-05
0.923,0.996324,0.003676
0.923,0.999983,1.7e-05
0.923,0.997251,0.002749
0.923,0.999978,2.2e-05
0.923,0.999989,1.1e-05
0.923,0.99399,0.00601
0.923,0.999315,0.000685
0.923,0.999985,1.5e-05
0.923,0.999355,0.000645
0.923,0.999939,6.1e-05
0.923,0.999214,0.000785
0.923,0.99997,3e-05
0.923,0.995241,0.004759
0.923,0.999978,2.2e-05
0.923,0.999159,0.000841
0.923,0.997717,0.002283
0.923,0.982622,0.017378
0.923,0.97464,0.02536
0.923,0.999597,0.000403
0.923,0.99402,0.00598
0.923,0.999962,3.8e-05
0.923,0.999866,0.000133
0.923,0.996928,0.003072
0.923,0.999933,6.7e-05
0.923,0.999977,2.3e-05
0.923,0.990003,0.009997
0.923,0.999838,0.000162
0.923,0.997165,0.002835
0.923,0.997404,0.002596
0.923,0.999939,6.1e-05
0.923,0.978026,0.021974
0.923,0.99653,0.00347
0.923,0.999934,6.6e-05
0.923,0.99999,1e-05
0.923,0.997697,0.002303
0.923,0.997972,0.002028
0.923,0.999987,1.3e-05
0.923,0.99997,3e-05
0.923,0.999284,0.000716
0.923,0.999953,4.7e-05
0.923,0.99999,1e-05
0.923,0.99641,0.00359
0.923,0.994223,0.005777
0.923,0.996204,0.003796
0.923,0.997612,0.002388
0.923,0.996103,0.003897
0.923,0.947849,0.052151
0.923,0.992493,0.007507
0.923,0.999946,5.4e-05
0.923,0.999984,1.6e-05
0.923,0.999979,2.1e-05
0.923,0.999152,0.000848
0.923,0.998681,0.001319
0.923,0.979464,0.020536
0.923,0.999876,0.000124
0.923,0.998886,0.001114
0.923,0.999926,7.4e-05
0.923,0.997893,0.002107
0.923,0.981935,0.018065
0.923,0.999496,0.000504
0.923,0.999174,0.000826
0.923,0.99993,6.9e-05
0.923,0.999746,0.000254
0.923,0.999717,0.000283
0.923,0.999805,0.000195
0.923,0.812754,0.187246
0.923,0.997114,0.002886
0.923,0.999987,1.3e-05
0.923,0.994172,0.005828
0.923,0.999988,1.2e-05
0.923,0.999984,1.5e-05
0.923,0.98106,0.01894
0.923,0.999779,0.000221
0.923,0.998299,0.001701
0.923,0.999962,3.8e-05
0.923,0.9999,9.9e-05
0.923,0.99998,2e-05
0.923,0.975215,0.024786
0.923,0.999705,0.000295
0.923,0.999981,1.9e-05
0.923,0.996263,0.003737
0.923,0.995671,0.004329
0.923,0.999986,1.4e-05
0.923,0.999713,0.000287
0.923,0.999972,2.8e-05
0.923,0.999974,2.6e-05
0.923,0.99998,2e-05
0.923,0.999596,0.000404
0.923,0.999987,1.3e-05
0.923,0.999933,6.7e-05
0.923,0.999918,8.1e-05
0.923,0.899716,0.100284
0.923,0.999749,0.000251
0.923,0.99988,0.00012
0.923,0.812523,0.187477
0.923,0.982923,0.017077
0.923,0.99999,1e-05
0.923,0.999329,0.000671
0.923,0.999981,1.9e-05
0.929,0.981181,0.018819
0.929,0.999954,4.5e-05
0.929,0.999414,0.000586
0.929,0.184476,0.815524
0.929,0.999776,0.000224
0.929,0.992135,0.007865
0.929,0.99999,1e-05
0.929,0.999938,6.2e-05
0.929,0.747497,0.252504
0.929,0.989359,0.010641
0.929,0.998452,0.001548
0.929,0.999817,0.000183
0.929,0.999043,0.000957
0.929,0.323056,0.676944
0.929,0.999976,2.3e-05
0.929,0.99963,0.00037
0.929,0.999145,0.000855
0.929,0.999987,1.3e-05
0.929,0.999966,3.4e-05
0.929,0.99999,1e-05
0.929,0.992304,0.007697
0.929,0.956824,0.043176
0.929,0.991589,0.008411
0.929,0.999988,1.2e-05
0.929,0.99994,6e-05
0.929,0.999809,0.000191
0.929,0.999916,8.4e-05
0.929,0.999989,1.1e-05
0.929,0.999952,4.8e-05
0.929,0.999905,9.5e-05
0.929,0.999926,7.4e-05
0.929,0.999976,2.4e-05
0.929,0.969408,0.030592
0.929,0.99026,0.00974
0.929,0.999984,1.5e-05
0.929,0.99976,0.00024
0.929,0.999195,0.000805
0.929,0.999352,0.000648
0.929,0.999974,2.6e-05
0.929,0.99972,0.00028
0.929,0.999849,0.000151
0.929,0.999981,1.9e-05
0.929,0.999672,0.000328
0.929,0.999746,0.000254
0.929,0.989698,0.010302
0.929,0.99629,0.00371
0.929,0.986039,0.013961
0.929,0.999946,5.3e-05
0.929,0.999948,5.2e-05
0.929,0.999763,0.000237
0.929,0.99986,0.00014
0.929,0.994798,0.005202
0.929,0.997978,0.002022
0.929,0.999987,1.3e-05
0.929,0.999781,0.000219
0.929,0.963898,0.036102
0.929,0.988527,0.011473
0.929,0.915336,0.084664
0.929,0.999626,0.000374
0.929,0.969004,0.030996
0.929,0.999986,1.4e-05
0.929,0.999972,2.8e-05
0.929,0.999508,0.000492
0.929,0.999885,0.000115
0.929,0.999981,1.9e-05
0.929,0.973274,0.026726
0.929,0.999529,0.000471
0.929,0.999928,7.2e-05
0.929,0.999989,1.1e-05
0.929,0.994137,0.005863
0.929,0.999976,2.4e-05
0.929,0.999763,0.000237
0.929,0.998507,0.001493
0.929,0.994194,0.005806
0.929,0.985591,0.014409
0.929,0.996292,0.003708
0.929,0.992048,0.007953
0.929,0.968758,0.031242
0.929,0.999978,2.2e-05
0.929,0.999448,0.000552
0.929,0.99999,1e-05
0.929,0.999963,3.7e-05
0.929,0.99903,0.00097
0.929,0.999986,1.4e-05
0.929,0.999969,3.1e-05
0.929,0.999551,0.000449
0.929,0.999916,8.4e-05
0.929,0.999981,1.9e-05
0.929,0.998017,0.001983
0.929,0.999532,0.000468
0.929,0.99999,1e-05
0.929,0.996585,0.003415
0.929,0.999927,7.3e-05
0.929,0.999358,0.000642
0.929,0.999981,1.9e-05
0.929,0.822386,0.177614
0.929,0.999954,4.6e-05
0.929,0.999958,4.2e-05
0.929,0.999989,1.1e-05
0.929,0.999022,0.000978
0.935,0.999982,1.8e-05
0.935,0.999944,5.6e-05
0.935,0.999102,0.000898
0.935,0.999864,0.000137
0.935,0.999465,0.000535
0.935,0.327706,0.672294
0.935,0.997114,0.002886
0.935,0.99983,0.00017
0.935,0.999934,6.6e-05
0.935,0.999922,7.8e-05
0.935,0.987651,0.012349
0.935,0.999981,1.9e-05
0.935,0.999971,2.9e-05
0.935,0.992049,0.007951
0.935,0.780882,0.219118
0.935,0.99998,2e-05
0.935,0.999875,0.000125
0.935,0.999766,0.000233
0.935,0.998919,0.001081
0.935,0.999988,1.2e-05
0.935,0.973463,0.026537
0.935,0.9786,0.0214
0.935,0.999984,1.6e-05
0.935,0.999971,2.9e-05
0.935,0.999575,0.000425
0.935,0.999987,1.3e-05
0.935,0.998031,0.001969
0.935,0.999574,0.000426
0.935,0.984241,0.015759
0.935,0.999907,9.3e-05
0.935,0.999705,0.000295
0.935,0.999584,0.000416
0.935,0.999541,0.000459
0.935,0.999977,2.3e-05
0.935,0.844521,0.155479
0.935,0.999962,3.8e-05
0.935,0.983579,0.016421
0.935,0.998369,0.001631
0.935,0.999977,2.3e-05
0.935,0.998453,0.001547
0.935,0.999905,9.5e-05
0.935,0.673165,0.326835
0.935,0.993497,0.006503
0.935,0.98723,0.01277
0.935,0.991556,0.008445
0.935,0.999795,0.000205
0.935,0.99509,0.00491
0.935,0.99997,3e-05
0.935,0.999989,1.1e-05
0.935,0.999985,1.5e-05
0.935,0.999986,1.4e-05
0.935,0.800758,0.199242
0.935,0.997229,0.002771
0.935,0.999705,0.000295
0.935,0.999988,1.2e-05
0.935,0.999911,8.9e-05
0.935,0.999757,0.000243
0.935,0.998531,0.001469
0.935,0.843073,0.156927
0.935,0.999537,0.000463
0.935,0.998182,0.001818
0.935,0.997738,0.002262
0.935,0.999962,3.8e-05
0.935,0.982079,0.017921
0.935,0.987981,0.012019
0.935,0.782891,0.217109
0.935,0.997276,0.002724
0.935,0.999989,1.1e-05
0.935,0.999803,0.000197
0.935,0.998014,0.001986
0.935,0.99984,0.00016
0.935,0.999871,0.000129
0.935,0.982781,0.017219
0.935,0.541145,0.458855
0.935,0.973172,0.026828
0.935,0.999986,1.4e-05
0.935,0.992386,0.007614
0.935,0.999971,2.9e-05
0.935,0.999953,4.7e-05
0.935,0.999629,0.000371
0.935,0.999771,0.000229
0.935,0.999888,0.000112
0.935,0.999978,2.2e-05
0.935,0.983489,0.016511
0.935,0.999972,2.8e-05
0.935,0.999446,0.000554
0.935,0.999985,1.5e-05
0.935,0.999981,1.9e-05
0.935,0.999562,0.000438
0.935,0.9987,0.0013
0.935,0.99957,0.00043
0.935,0.999244,0.000756
0.935,0.999762,0.000238
0.935,0.999958,4.2e-05
0.935,0.999651,0.000349
0.935,0.999962,3.8e-05
0.935,0.999066,0.000934
0.935,0.999932,6.8e-05
0.935,0.997977,0.002023
0.935,0.99991,9e-05
0.941,0.998235,0.001765
0.941,0.999926,7.4e-05
0.941,0.999603,0.000397
0.941,0.997902,0.002098
0.941,0.99215,0.00785
0.941,0.823606,0.176394
0.941,0.998646,0.001354
0.941,0.999944,5.6e-05
0.941,0.999616,0.000384
0.941,0.999978,2.3e-05
0.941,0.998221,0.001779
0.941,0.99992,8e-05
0.941,0.990548,0.009452
0.941,0.998748,0.001252
0.941,0.997991,0.002009
0.941,0.999568,0.000432
0.941,0.994583,0.005417
0.941,0.978582,0.021418
0.941,0.999986,1.4e-05
0.941,0.999983,1.7e-05
0.941,0.999982,1.8e-05
0.941,0.999934,6.7e-05
0.941,0.999892,0.000108
0.941,0.997877,0.002123
0.941,0.971378,0.028622
0.941,0.999923,7.7e-05
0.941,0.945501,0.054499
0.941,0.999982,1.8e-05
0.941,0.999944,5.6e-05
0.941,0.999491,0.000509
0.941,0.99997,3e-05
0.941,0.996988,0.003012
0.941,0.999911,8.9e-05
0.941,0.988154,0.011846
0.941,0.999917,8.3e-05
0.941,0.997249,0.002751
0.941,0.999937,6.3e-05
0.941,0.936409,0.063591
0.941,0.998861,0.001139
0.941,0.999971,2.9e-05
0.941,0.976421,0.023579
0.941,0.999834,0.000166
0.941,0.932728,0.067272
0.941,0.999691,0.000309
0.941,0.999648,0.000352
0.941,0.999979,2.1e-05
0.941,0.999979,2.1e-05
0.941,0.999981,1.9e-05
0.941,0.981859,0.018141
0.941,0.980704,0.019296
0.941,0.484919,0.515081
0.941,0.99036,0.00964
0.941,0.992211,0.007789
0.941,0.99997,3e-05
0.941,0.999866,0.000134
0.941,0.998921,0.00108
0.941,0.999968,3.2e-05
0.941,0.999909,9.1e-05
0.941,0.911098,0.088902
0.941,0.745435,0.254565
0.941,0.999988,1.2e-05
0.941,0.921651,0.078349
0.941,0.999822,0.000178
0.941,0.96723,0.03277
0.941,0.999525,0.000475
0.941,0.991045,0.008955
0.941,0.996086,0.003914
0.941,0.980507,0.019493
0.941,0.999295,0.000705
0.941,0.999977,2.3e-05
0.941,0.999945,5.5e-05
0.941,0.999988,1.3e-05
0.941,0.982745,0.017255
0.941,0.999917,8.3e-05
0.941,0.993497,0.006503
0.941,0.99999,1e-05
0.941,0.999115,0.000885
0.941,0.608597,0.391403
0.941,0.999893,0.000107
0.941,0.99877,0.00123
0.941,0.99979,0.00021
0.941,0.756023,0.243977
0.941,0.981007,0.018993
0.941,0.998515,0.001485
0.941,0.999979,2.1e-05
0.941,0.998252,0.001748
0.941,0.994607,0.005393
0.941,0.999941,5.9e-05
0.941,0.813001,0.186999
0.941,0.99982,0.00018
0.941,0.999873,0.000127
0.941,0.999984,1.6e-05
0.941,0.99992,8e-05
0.941,0.965363,0.034637
0.941,0.999976,2.4e-05
0.941,0.999331,0.000669
0.941,0.999975,2.5e-05
0.941,0.997768,0.002232
0.941,0.999784,0.000216
0.941,0.622881,0.377119
0.947,0.995612,0.004388
0.947,0.698164,0.301836
0.947,0.999927,7.3e-05
0.947,0.999741,0.000259
0.947,0.970842,0.029158
0.947,0.996099,0.003901
0.947,0.99466,0.00534
0.947,0.999984,1.6e-05
0.947,0.933536,0.066464
0.947,0.999985,1.5e-05
0.947,0.999966,3.4e-05
0.947,0.999988,1.2e-05
0.947,0.983961,0.016039
0.947,0.999987,1.3e-05
0.947,0.991872,0.008128
0.947,0.999976,2.4e-05
0.947,0.815951,0.184049
0.947,0.99999,1e-05
0.947,0.99962,0.00038
0.947,0.374584,0.625416
0.947,0.999989,1.1e-05
0.947,0.981378,0.018623
0.947,0.999974,2.7e-05
0.947,0.997855,0.002145
0.947,0.989572,0.010428
0.947,0.99921,0.00079
0.947,0.999944,5.6e-05
0.947,0.999955,4.5e-05
0.947,0.99946,0.00054
0.947,0.986138,0.013862
0.947,0.996991,0.003009
0.947,0.999887,0.000113
0.947,0.99997,3e-05
0.947,0.999968,3.2e-05
0.947,0.993827,0.006173
0.947,0.999903,9.7e-05
0.947,0.999861,0.000139
0.947,0.99999,1e-05
0.947,0.999287,0.000713
0.947,0.999945,5.5e-05
0.947,0.999693,0.000307
0.947,0.909081,0.090919
0.947,0.998376,0.001624
0.947,0.991257,0.008743
0.947,0.999935,6.5e-05
0.947,0.999853,0.000147
0.947,0.996866,0.003134
0.947,0.983974,0.016026
0.947,0.999979,2.1e-05
0.947,0.99829,0.00171
0.947,0.9998,0.0002
0.947,0.9998,0.0002
0.947,0.999926,7.4e-05
0.947,0.998806,0.001194
0.947,0.993806,0.006194
0.947,0.999957,4.3e-05
0.947,0.999953,4.7e-05
0.947,0.999989,1.1e-05
0.947,0.999009,0.000991
0.947,0.277692,0.722308
0.947,0.999985,1.5e-05
0.947,0.999954,4.6e-05
0.947,0.940082,0.059918
0.947,0.998744,0.001256
0.947,0.999954,4.6e-05
0.947,0.993374,0.006626
0.947,0.99751,0.002491
0.947,0.999688,0.000312
0.947,0.999958,4.2e-05
0.947,0.765294,0.234706
0.947,0.999786,0.000214
0.947,0.998073,0.001927
0.947,0.999982,1.8e-05
0.947,0.999674,0.000326
0.947,0.996729,0.003271
0.947,0.999989,1.1e-05
0.947,0.999986,1.3e-05
0.947,0.997851,0.002149
0.947,0.999348,0.000652
0.947,0.999922,7.8e-05
0.947,0.996432,0.003568
0.947,0.98956,0.01044
0.947,0.999928,7.2e-05
0.947,0.98797,0.01203
0.947,0.999865,0.000135
0.947,0.999369,0.000631
0.947,0.999939,6.1e-05
0.947,0.999986,1.3e-05
0.947,0.999856,0.000144
0.947,0.999981,1.9e-05
0.947,0.99989,0.00011
0.947,0.999955,4.5e-05
0.947,0.997846,0.002154
0.947,0.999477,0.000523
0.947,0.999464,0.000536
0.947,0.995343,0.004657
0.947,0.999698,0.000302
0.947,0.999979,2.1e-05
0.947,0.998555,0.001445
0.947,0.999963,3.7e-05
0.953,0.999755,0.000245
0.953,0.999981,1.9e-05
0.953,0.984373,0.015627
0.953,0.956878,0.043122
0.953,0.998932,0.001068
0.953,0.999864,0.000136
0.953,0.992441,0.007559
0.953,0.999986,1.4e-05
0.953,0.989483,0.010517
0.953,0.999986,1.4e-05
0.953,0.998344,0.001656
0.953,0.9997,0.0003
0.953,0.999833,0.000167
0.953,0.712386,0.287614
0.953,0.999801,0.000199
0.953,0.999989,1.1e-05
0.953,0.865311,0.134689
0.953,0.999923,7.7e-05
0.953,0.999957,4.3e-05
0.953,0.999977,2.3e-05
0.953,0.995198,0.004802
0.953,0.999841,0.000159
0.953,0.999899,0.000101
0.953,0.999984,1.6e-05
0.953,0.999952,4.8e-05
0.953,0.999387,0.000613
0.953,0.999955,4.5e-05
0.953,0.993417,0.006583
0.953,0.999939,6.1e-05
0.953,0.999978,2.2e-05
0.953,0.997092,0.002908
0.953,0.996379,0.003621
0.953,0.999982,1.7e-05
0.953,0.999011,0.000989
0.953,0.997218,0.002782
0.953,0.998666,0.001334
0.953,0.99995,5e-05
0.953,0.999847,0.000153
0.953,0.999826,0.000175
0.953,0.998396,0.001604
0.953,0.999622,0.000378
0.953,0.99999,1e-05
0.953,0.999985,1.5e-05
0.953,0.999786,0.000214
0.953,0.769856,0.230144
0.953,0.96979,0.03021
0.953,0.876442,0.123558
0.953,0.995884,0.004116
0.953,0.736788,0.263212
0.953,0.999985,1.5e-05
0.953,0.999835,0.000165
0.953,0.997369,0.002631
0.953,0.999308,0.000692
0.953,0.995134,0.004866
0.953,0.996345,0.003655
0.953,0.981088,0.018912
0.953,0.999549,0.000451
0.953,0.995447,0.004553
0.953,0.999858,0.000142
0.953,0.999923,7.7e-05
0.953,0.997424,0.002576
0.953,0.999974,2.6e-05
0.953,0.896493,0.103507
0.953,0.999987,1.3e-05
0.953,0.965896,0.034104
0.953,0.974465,0.025535
0.953,0.999295,0.000705
0.953,0.999953,4.7e-05
0.953,0.994782,0.005218
0.953,0.996157,0.003843
0.953,0.993856,0.006144
0.953,0.784837,0.215163
0.953,0.99997,3e-05
0.953,0.999985,1.5e-05
0.953,0.941414,0.058586
0.953,0.99999,1e-05
0.953,0.999859,0.000141
0.953,0.754663,0.245337
0.953,0.99933,0.00067
0.953,0.9862,0.0138
0.953,0.999985,1.5e-05
0.953,0.992368,0.007632
0.953,0.999954,4.6e-05
0.953,0.999863,0.000137
0.953,0.998395,0.001605
0.953,0.850561,0.149439
0.953,0.999964,3.6e-05
0.953,0.997029,0.002971
0.953,0.990258,0.009742
0.953,0.997302,0.002698
0.953,0.999958,4.2e-05
0.953,0.989578,0.010423
0.953,0.999948,5.2e-05
0.953,0.999761,0.000239
0.953,0.999868,0.000132
0.953,0.987189,0.012811
0.953,0.999941,5.9e-05
0.953,0.999431,0.000569
0.953,0.999324,0.000676
0.953,0.999981,1.9e-05
0.959,0.99773,0.00227
0.959,0.980873,0.019127
0.959,0.999092,0.000908
0.959,0.998766,0.001234
0.959,0.999968,3.2e-05
0.959,0.999796,0.000204
0.959,0.999644,0.000356
0.959,0.999923,7.7e-05
0.959,0.999351,0.000649
0.959,0.999834,0.000166
0.959,0.999976,2.4e-05
0.959,0.879863,0.120137
0.959,0.999467,0.000533
0.959,0.999976,2.4e-05
0.959,0.498872,0.501128
0.959,0.999978,2.2e-05
0.959,0.999888,0.000112
0.959,0.8758,0.124201
0.959,0.999967,3.3e-05
0.959,0.996803,0.003197
0.959,0.999122,0.000878
0.959,0.999595,0.000405
0.959,0.996954,0.003046
0.959,0.999978,2.2e-05
0.959,0.999954,4.6e-05
0.959,0.999977,2.3e-05
0.959,0.999988,1.2e-05
0.959,0.998712,0.001288
0.959,0.997921,0.002079
0.959,0.999083,0.000917
0.959,0.999345,0.000655
0.959,0.999891,0.000109
0.959,0.99496,0.00504
0.959,0.999929,7.1e-05
0.959,0.999986,1.4e-05
0.959,0.9999,1e-04
0.959,0.083321,0.916679
0.959,0.999957,4.3e-05
0.959,0.999979,2.1e-05
0.959,0.99982,0.00018
0.959,0.998912,0.001088
0.959,0.999237,0.000763
0.959,0.999391,0.000609
0.959,0.966995,0.033005
0.959,0.999981,1.9e-05
0.959,0.948769,0.051231
0.959,0.99916,0.00084
0.959,0.996227,0.003773
0.959,0.99849,0.00151
0.959,0.99851,0.00149
0.959,0.988873,0.011127
0.959,0.950142,0.049858
0.959,0.999149,0.000851
0.959,0.999423,0.000577
0.959,0.999777,0.000223
0.959,0.998412,0.001588
0.959,0.999927,7.3e-05
0.959,0.920959,0.079041
0.959,0.999962,3.8e-05
0.959,0.996511,0.003489
0.959,0.999985,1.5e-05
0.959,0.999414,0.000586
0.959,0.983068,0.016932
0.959,0.999824,0.000176
0.959,0.989553,0.010447
0.959,0.999963,3.7e-05
0.959,0.993774,0.006226
0.959,0.996787,0.003213
0.959,0.998805,0.001195
0.959,0.997824,0.002176
0.959,0.999272,0.000728
0.959,0.899356,0.100644
0.959,0.97181,0.02819
0.959,0.999878,0.000121
0.959,0.989904,0.010095
0.959,0.177279,0.822721
0.959,0.998091,0.001909
0.959,0.661197,0.338803
0.959,0.995479,0.004521
0.959,0.999433,0.000567
0.959,0.999915,8.5e-05
0.959,0.999629,0.000371
0.959,0.446607,0.553393
0.959,0.965414,0.034586
0.959,0.999984,1.6e-05
0.959,0.998384,0.001616
0.959,0.999974,2.6e-05
0.959,0.999977,2.3e-05
0.959,0.996493,0.003507
0.959,0.991451,0.008549
0.959,0.999978,2.2e-05
0.959,0.993515,0.006485
0.959,0.999988,1.2e-05
0.959,0.945452,0.054548
0.959,0.971793,0.028207
0.959,0.996793,0.003207
0.959,0.998179,0.001821
0.959,0.99873,0.00127
0.959,0.999973,2.7e-05
0.959,0.999976,2.4e-05
0.965,0.922465,0.077535
0.965,0.999984,1.6e-05
0.965,0.999979,2.1e-05
0.965,0.999839,0.000161
